Unnamed: 0,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,real_index
2022-07-31 02:00:00+08:00,20.25,0,-999,-999,63
2022-07-31 03:00:00+08:00,20,0,-999,-999,63
2022-07-31 04:00:00+08:00,19.83,0,-999,-999,63
2022-07-31 05:00:00+08:00,20.25,24.8,0.14,86.43,63
2022-07-31 06:00:00+08:00,21.9,128.23,0.16,75.71,63
2022-07-31 07:00:00+08:00,23.62,237.67,0.08,64.45,63
2022-07-31 08:00:00+08:00,25.8,395.37,0.11,53.12,63
2022-07-31 09:00:00+08:00,27.58,554.12,0.12,42.09,63
2022-07-31 10:00:00+08:00,29.01,691.17,0.14,32.06,63
2022-07-31 11:00:00+08:00,30.2,729.91,0.15,24.64,63
2022-07-31 12:00:00+08:00,31.15,780.07,0.13,22.73,63
2022-07-31 13:00:00+08:00,31.68,727.62,0.12,27.53,63
2022-07-31 14:00:00+08:00,31.71,662.41,0.11,36.43,63
2022-07-31 15:00:00+08:00,31.18,545.37,0.1,47.04,63
2022-07-31 16:00:00+08:00,30.14,388.93,0.08,58.28,63
2022-07-31 17:00:00+08:00,28.69,227.36,0.03,69.64,63
2022-07-31 18:00:00+08:00,26.55,75.09,0.16,80.77,63
2022-07-31 19:00:00+08:00,23.67,6.66,0.09,89.32,63
2022-07-31 20:00:00+08:00,22.55,0,-999,-999,63
2022-07-31 21:00:00+08:00,21.79,0,-999,-999,63
2022-07-31 22:00:00+08:00,21.13,0,-999,-999,63
2022-07-31 23:00:00+08:00,20.68,0,-999,-999,63
2022-08-01 00:00:00+08:00,20.15,0,-999,-999,63
2022-08-01 01:00:00+08:00,19.87,0,-999,-999,63
2022-08-01 02:00:00+08:00,19.84,0,-999,-999,63
2022-08-01 03:00:00+08:00,19.76,0,-999,-999,63
2022-08-01 04:00:00+08:00,19.56,0,-999,-999,63
2022-08-01 05:00:00+08:00,20,25.09,0.14,86.55,63
2022-08-01 06:00:00+08:00,22.06,139.69,0.19,75.86,63
2022-08-01 07:00:00+08:00,24.83,263.73,0.05,64.59,63
2022-08-01 08:00:00+08:00,28.21,443.22,0.1,53.26,63
2022-08-01 09:00:00+08:00,31.28,594.63,0.12,42.23,63
2022-08-01 10:00:00+08:00,33.19,719.36,0.13,32.24,63
2022-08-01 11:00:00+08:00,34.68,785.7,0.14,24.87,63
2022-08-01 12:00:00+08:00,35.64,773.77,0.14,22.98,63
2022-08-01 13:00:00+08:00,35.98,768.02,0.13,27.75,63
2022-08-01 14:00:00+08:00,35.9,685.78,0.12,36.62,63
2022-08-01 15:00:00+08:00,35.25,559.45,0.12,47.21,63
2022-08-01 16:00:00+08:00,34.09,382.94,0.1,58.45,63
2022-08-01 17:00:00+08:00,32.3,229.82,0.07,69.8,63
2022-08-01 18:00:00+08:00,29.37,74.49,0.15,80.95,63
2022-08-01 19:00:00+08:00,25.84,6.81,0.07,89.38,63
2022-08-01 20:00:00+08:00,24.64,0,-999,-999,63
2022-08-01 21:00:00+08:00,23.79,0,-999,-999,63
2022-08-01 22:00:00+08:00,23.05,0,-999,-999,63
2022-08-01 23:00:00+08:00,22.42,0,-999,-999,63
2022-08-02 00:00:00+08:00,21.89,0,-999,-999,63
2022-08-02 01:00:00+08:00,21.58,0,-999,-999,63
2022-08-02 02:00:00+08:00,21.4,0,-999,-999,63
2022-08-02 03:00:00+08:00,21.29,0,-999,-999,63
2022-08-02 04:00:00+08:00,21.33,0,-999,-999,63
2022-08-02 05:00:00+08:00,21.94,24.55,0.13,86.68,63
2022-08-02 06:00:00+08:00,24.08,144.47,0.16,76,63
2022-08-02 07:00:00+08:00,26.68,305.02,0.12,64.73,63
2022-08-02 08:00:00+08:00,28.44,488.99,0.16,53.4,63
2022-08-02 09:00:00+08:00,29.88,613.52,0.12,42.39,63
2022-08-02 10:00:00+08:00,31.22,685.56,0.13,32.43,63
2022-08-02 11:00:00+08:00,32.39,732.66,0.14,25.09,63
2022-08-02 12:00:00+08:00,33.15,685.59,0.12,23.23,63
2022-08-02 13:00:00+08:00,33.44,669.14,0.12,27.98,63
2022-08-02 14:00:00+08:00,33.4,589.84,0.1,36.8,63
2022-08-02 15:00:00+08:00,32.78,449.35,0.07,47.38,63
2022-08-02 16:00:00+08:00,31.62,309.71,0.04,58.61,63
2022-08-02 17:00:00+08:00,30.13,188.72,0.21,69.97,63
2022-08-02 18:00:00+08:00,27.96,58.41,0.15,80.55,63
2022-08-02 19:00:00+08:00,25.28,0,-999,-999,63
2022-08-02 20:00:00+08:00,24.33,0,-999,-999,63
2022-08-02 21:00:00+08:00,23.81,0,-999,-999,63
2022-08-02 22:00:00+08:00,23.35,0,-999,-999,63
2022-08-02 23:00:00+08:00,23.06,0,-999,-999,63
2022-08-03 00:00:00+08:00,22.66,0,-999,-999,63
2022-08-03 01:00:00+08:00,22.46,0,-999,-999,63
2022-08-03 02:00:00+08:00,22.32,0,-999,-999,63
2022-08-03 03:00:00+08:00,22.16,0,-999,-999,63
2022-08-03 04:00:00+08:00,21.93,0,-999,-999,63
2022-08-03 05:00:00+08:00,22.23,18.29,0.12,86.8,63
2022-08-03 06:00:00+08:00,23.59,87.06,0.13,76.15,63
2022-08-03 07:00:00+08:00,25.83,206.94,0.14,64.88,63
2022-08-03 08:00:00+08:00,26.98,335.19,0.14,53.55,63
2022-08-03 09:00:00+08:00,28.05,393.34,0.14,42.55,63
2022-08-03 10:00:00+08:00,28.91,514.44,0.09,32.62,63
2022-08-03 11:00:00+08:00,29.42,623.4,0.15,25.33,63
2022-08-03 12:00:00+08:00,29.66,606.3,0.11,23.48,63
2022-08-03 13:00:00+08:00,29.9,668.55,0.1,28.2,63
2022-08-03 14:00:00+08:00,29.98,576.19,0.09,37,63
2022-08-03 15:00:00+08:00,29.91,444.72,0.05,47.56,63
2022-08-03 16:00:00+08:00,29.59,307.55,0.02,58.78,63
2022-08-03 17:00:00+08:00,28.71,189.13,0.21,70.14,63
2022-08-03 18:00:00+08:00,26.79,59.49,0.14,80.8,63
2022-08-03 19:00:00+08:00,24.85,0,-999,-999,63
2022-08-03 20:00:00+08:00,24.15,0,-999,-999,63
2022-08-03 21:00:00+08:00,23.55,0,-999,-999,63
2022-08-03 22:00:00+08:00,23.07,0,-999,-999,63
2022-08-03 23:00:00+08:00,22.63,0,-999,-999,63
2022-08-04 00:00:00+08:00,22.3,0,-999,-999,63
2022-08-04 01:00:00+08:00,22.02,0,-999,-999,63
2022-08-04 02:00:00+08:00,21.81,0,-999,-999,63
2022-08-04 03:00:00+08:00,21.76,0,-999,-999,63
2022-08-04 04:00:00+08:00,21.75,0,-999,-999,63
2022-08-04 05:00:00+08:00,22.21,20.27,0.12,86.92,63
2022-08-04 06:00:00+08:00,24.05,76.67,0.13,76.3,63
2022-08-04 07:00:00+08:00,26.4,198.8,0.2,65.02,63
2022-08-04 08:00:00+08:00,28.74,301.98,0.04,53.69,63
2022-08-04 09:00:00+08:00,30.56,364.52,0.14,42.71,63
2022-08-04 10:00:00+08:00,31.98,479.59,0.14,32.8,63
2022-08-04 11:00:00+08:00,33.05,602.66,0.12,25.56,63
2022-08-04 12:00:00+08:00,33.73,639.02,0.12,23.74,63
2022-08-04 13:00:00+08:00,33.9,646.26,0.11,28.44,63
2022-08-04 14:00:00+08:00,33.74,508.06,0.09,37.2,63
2022-08-04 15:00:00+08:00,33.05,394.92,0.05,47.74,63
2022-08-04 16:00:00+08:00,31.84,266.56,0.2,58.96,63
2022-08-04 17:00:00+08:00,30.3,142.38,0.2,70.32,63
2022-08-04 18:00:00+08:00,28.19,22.56,0.14,81.04,63
2022-08-04 19:00:00+08:00,26.12,0,-999,-999,63
2022-08-04 20:00:00+08:00,25.37,0,-999,-999,63
2022-08-04 21:00:00+08:00,25.01,0,-999,-999,63
2022-08-04 22:00:00+08:00,24.74,0,-999,-999,63
2022-08-04 23:00:00+08:00,24.49,0,-999,-999,63
2022-08-05 00:00:00+08:00,24.25,0,-999,-999,63
2022-08-05 01:00:00+08:00,23.98,0,-999,-999,63
2022-08-05 02:00:00+08:00,23.68,0,-999,-999,63
2022-08-05 03:00:00+08:00,23.23,0,-999,-999,63
2022-08-05 04:00:00+08:00,22.75,0,-999,-999,63
2022-08-05 05:00:00+08:00,22.75,19.15,0.12,87.04,63
2022-08-05 06:00:00+08:00,23.6,123.54,0.15,76.45,63
2022-08-05 07:00:00+08:00,25,286.29,0.05,65.16,63
2022-08-05 08:00:00+08:00,28.59,467.85,0.11,53.84,63
2022-08-05 09:00:00+08:00,32.3,652.61,0.12,42.88,63
2022-08-05 10:00:00+08:00,34.62,789.39,0.14,33,63
2022-08-05 11:00:00+08:00,36.28,865.9,0.14,25.8,63
2022-08-05 12:00:00+08:00,37.43,909.52,0.16,24.01,63
2022-08-05 13:00:00+08:00,38.01,875.39,0.14,28.68,63
2022-08-05 14:00:00+08:00,38.01,783.82,0.13,37.41,63
2022-08-05 15:00:00+08:00,37.43,650.16,0.13,47.94,63
2022-08-05 16:00:00+08:00,36.16,478.71,0.12,59.14,63
2022-08-05 17:00:00+08:00,33.95,285.23,0.12,70.5,63
2022-08-05 18:00:00+08:00,30.66,98.39,0.16,81.29,63
2022-08-05 19:00:00+08:00,27.37,0,-999,-999,63
2022-08-05 20:00:00+08:00,26.02,0,-999,-999,63
2022-08-05 21:00:00+08:00,25.12,0,-999,-999,63
2022-08-05 22:00:00+08:00,24.69,0,-999,-999,63
2022-08-05 23:00:00+08:00,24.54,0,-999,-999,63
2022-08-06 00:00:00+08:00,24.35,0,-999,-999,63
2022-08-06 01:00:00+08:00,24.06,0,-999,-999,63
2022-08-06 02:00:00+08:00,23.73,0,-999,-999,63
2022-08-06 03:00:00+08:00,23.4,0,-999,-999,63
2022-08-06 04:00:00+08:00,22.9,0,-999,-999,63
2022-08-06 05:00:00+08:00,22.57,18.69,0.11,87.16,63
2022-08-06 06:00:00+08:00,23.67,111.31,0.13,76.6,63
2022-08-06 07:00:00+08:00,25.3,249.98,0.13,65.31,63
2022-08-06 08:00:00+08:00,27.79,422.56,0.14,53.98,63
2022-08-06 09:00:00+08:00,29.62,408.33,0.14,43.04,63
2022-08-06 10:00:00+08:00,30.41,570.58,0.14,33.2,63
2022-08-06 11:00:00+08:00,31.37,603.83,0.12,26.05,63
2022-08-06 12:00:00+08:00,32.33,668.61,0.14,24.28,63
2022-08-06 13:00:00+08:00,33.16,654.59,0.12,28.93,63
2022-08-06 14:00:00+08:00,33.5,466.45,0.14,37.62,63
2022-08-06 15:00:00+08:00,33.05,330.91,0.05,48.12,63
2022-08-06 16:00:00+08:00,31.93,290.36,0.2,59.33,63
2022-08-06 17:00:00+08:00,30.19,142.39,0.13,70.69,63
2022-08-06 18:00:00+08:00,27.9,47.09,0.15,81.54,63
2022-08-06 19:00:00+08:00,25.8,0,-999,-999,63
2022-08-06 20:00:00+08:00,25.02,0,-999,-999,63
2022-08-06 21:00:00+08:00,24.62,0,-999,-999,63
2022-08-06 22:00:00+08:00,24.3,0,-999,-999,63
2022-08-06 23:00:00+08:00,24.03,0,-999,-999,63
2022-08-07 00:00:00+08:00,23.9,0,-999,-999,63
2022-08-07 01:00:00+08:00,23.76,0,-999,-999,63
2022-08-07 02:00:00+08:00,23.58,0,-999,-999,63
2022-08-07 03:00:00+08:00,23.33,0,-999,-999,63
2022-08-07 04:00:00+08:00,23,0,-999,-999,63
2022-08-07 05:00:00+08:00,22.97,8.98,0.09,87.27,63
2022-08-07 06:00:00+08:00,23.3,38.56,0.13,76.75,63
2022-08-07 07:00:00+08:00,25.74,85.19,0.14,65.45,63
2022-08-07 08:00:00+08:00,28.51,179.83,0.14,54.14,63
2022-08-07 09:00:00+08:00,28.62,346.98,0.07,43.2,63
2022-08-07 10:00:00+08:00,28.77,470.58,0.09,33.39,63
2022-08-07 11:00:00+08:00,29.99,572.41,0.1,26.3,63
2022-08-07 12:00:00+08:00,30.92,718.84,0.14,24.55,63
2022-08-07 13:00:00+08:00,31.8,746.52,0.14,29.18,63
2022-08-07 14:00:00+08:00,32.45,644.07,0.13,37.84,63
2022-08-07 15:00:00+08:00,32.57,494.88,0.12,48.33,63
2022-08-07 16:00:00+08:00,33.06,321.1,0.11,59.52,63
2022-08-07 17:00:00+08:00,31.14,183.91,0.09,70.88,63
2022-08-07 18:00:00+08:00,27.69,58.81,0.16,81.79,63
2022-08-07 19:00:00+08:00,25.41,0,-999,-999,63
2022-08-07 20:00:00+08:00,24.28,0,-999,-999,63
2022-08-07 21:00:00+08:00,23.4,0,-999,-999,63
2022-08-07 22:00:00+08:00,22.74,0,-999,-999,63
2022-08-07 23:00:00+08:00,22.06,0,-999,-999,63
2022-08-08 00:00:00+08:00,21.32,0,-999,-999,63
2022-08-08 01:00:00+08:00,20.53,0,-999,-999,63
2022-08-08 02:00:00+08:00,19.73,0,-999,-999,63
2022-08-08 03:00:00+08:00,19,0,-999,-999,63
2022-08-08 04:00:00+08:00,18.43,0,-999,-999,63
2022-08-08 05:00:00+08:00,18.15,15.61,0.1,87.39,63
2022-08-08 06:00:00+08:00,18.76,73.56,0.12,76.91,63
2022-08-08 07:00:00+08:00,20.62,160.66,0.13,65.6,63
2022-08-08 08:00:00+08:00,23.19,266.61,0.13,54.29,63
2022-08-08 09:00:00+08:00,25.27,320.19,0.14,43.37,63
2022-08-08 10:00:00+08:00,27.02,643.96,0.15,33.59,63
2022-08-08 11:00:00+08:00,28.48,738.42,0.15,26.55,63
2022-08-08 12:00:00+08:00,29.62,684.7,0.16,24.84,63
2022-08-08 13:00:00+08:00,30.45,369.11,0.14,29.44,63
2022-08-08 14:00:00+08:00,30.87,333.3,0.14,38.07,63
2022-08-08 15:00:00+08:00,30.82,222.01,0.13,48.53,63
2022-08-08 16:00:00+08:00,29.94,114.16,0.12,59.72,63
2022-08-08 17:00:00+08:00,28.66,63.81,0.12,71.08,63
2022-08-08 18:00:00+08:00,25.24,29.13,0.13,82.04,63
2022-08-08 19:00:00+08:00,21.95,0,-999,-999,63
2022-08-08 20:00:00+08:00,20.73,0,-999,-999,63
2022-08-08 21:00:00+08:00,20.04,0,-999,-999,63
2022-08-08 22:00:00+08:00,19.15,0,-999,-999,63
2022-08-08 23:00:00+08:00,18.67,0,-999,-999,63
2022-08-09 00:00:00+08:00,18.44,0,-999,-999,63
2022-08-09 01:00:00+08:00,19.12,0,-999,-999,63
2022-08-09 02:00:00+08:00,18.99,0,-999,-999,63
2022-08-09 03:00:00+08:00,18.63,0,-999,-999,63
2022-08-09 04:00:00+08:00,17.95,0,-999,-999,63
2022-08-09 05:00:00+08:00,18.08,10.91,0.09,87.5,63
2022-08-09 06:00:00+08:00,19.6,39.61,0.12,77.05,63
2022-08-09 07:00:00+08:00,22.08,82.15,0.12,65.75,63
2022-08-09 08:00:00+08:00,23.01,141.48,0.13,54.45,63
2022-08-09 09:00:00+08:00,26.37,205.06,0.13,43.54,63
2022-08-09 10:00:00+08:00,27.76,238.27,0.13,33.8,63
2022-08-09 11:00:00+08:00,27.59,515.12,0.14,26.8,63
2022-08-09 12:00:00+08:00,27.73,679.88,0.16,25.12,63
2022-08-09 13:00:00+08:00,28.19,786.35,0.15,29.7,63
2022-08-09 14:00:00+08:00,28.85,716.89,0.15,38.3,63
2022-08-09 15:00:00+08:00,28.8,595.75,0.14,48.74,63
2022-08-09 16:00:00+08:00,28.2,444.34,0.14,59.92,63
2022-08-09 17:00:00+08:00,26.83,265.52,0.14,71.28,63
2022-08-09 18:00:00+08:00,24.26,82.3,0.16,82.3,63
2022-08-09 19:00:00+08:00,21.33,0,-999,-999,63
2022-08-09 20:00:00+08:00,20.18,0,-999,-999,63
2022-08-09 21:00:00+08:00,19.3,0,-999,-999,63
2022-08-09 22:00:00+08:00,18.5,0,-999,-999,63
2022-08-09 23:00:00+08:00,17.98,0,-999,-999,63
2022-08-10 00:00:00+08:00,17.75,0,-999,-999,63
2022-08-10 01:00:00+08:00,17.52,0,-999,-999,63
2022-08-10 02:00:00+08:00,17.17,0,-999,-999,63
2022-08-10 03:00:00+08:00,16.79,0,-999,-999,63
2022-08-10 04:00:00+08:00,16.39,0,-999,-999,63
2022-08-10 05:00:00+08:00,16.41,20.49,0.12,87.61,63
2022-08-10 06:00:00+08:00,17.67,144.28,0.14,77.21,63
2022-08-10 07:00:00+08:00,20.12,312.97,0.12,65.91,63
2022-08-10 08:00:00+08:00,23.47,499.79,0.12,54.59,63
2022-08-10 09:00:00+08:00,26.51,699.24,0.13,43.71,63
2022-08-10 10:00:00+08:00,28.87,834.66,0.13,34.01,63
2022-08-10 11:00:00+08:00,30.51,904.39,0.13,27.06,63
2022-08-10 12:00:00+08:00,31.42,923.29,0.14,25.41,63
2022-08-10 13:00:00+08:00,31.74,882.91,0.14,29.97,63
2022-08-10 14:00:00+08:00,31.57,784.82,0.13,38.54,63
2022-08-10 15:00:00+08:00,30.94,639.05,0.13,48.96,63
2022-08-10 16:00:00+08:00,29.86,456.93,0.13,60.12,63
2022-08-10 17:00:00+08:00,28.05,265.09,0.13,71.49,63
2022-08-10 18:00:00+08:00,24.83,80.53,0.16,82.55,63
2022-08-10 19:00:00+08:00,21.64,0,-999,-999,63
2022-08-10 20:00:00+08:00,20.4,0,-999,-999,63
2022-08-10 21:00:00+08:00,19.21,0,-999,-999,63
2022-08-10 22:00:00+08:00,18.12,0,-999,-999,63
2022-08-10 23:00:00+08:00,17.51,0,-999,-999,63
2022-08-11 00:00:00+08:00,16.87,0,-999,-999,63
2022-08-11 01:00:00+08:00,16.68,0,-999,-999,63
2022-08-11 02:00:00+08:00,16.51,0,-999,-999,63
2022-08-11 03:00:00+08:00,16.33,0,-999,-999,63
2022-08-11 04:00:00+08:00,16.19,0,-999,-999,63
2022-08-11 05:00:00+08:00,16.3,19.38,0.13,87.72,63
2022-08-11 06:00:00+08:00,17.99,155.13,0.18,77.37,63
2022-08-11 07:00:00+08:00,21,303.15,0.11,66.05,63
2022-08-11 08:00:00+08:00,24.3,483.55,0.09,54.75,63
2022-08-11 09:00:00+08:00,27.11,651.16,0.1,43.89,63
2022-08-11 10:00:00+08:00,29.45,798.62,0.11,34.22,63
2022-08-11 11:00:00+08:00,31.35,850.65,0.12,27.33,63
2022-08-11 12:00:00+08:00,32.7,893.31,0.12,25.7,63
2022-08-11 13:00:00+08:00,33.42,853.26,0.13,30.24,63
2022-08-11 14:00:00+08:00,33.41,760.81,0.13,38.78,63
2022-08-11 15:00:00+08:00,32.7,622.16,0.14,49.18,63
2022-08-11 16:00:00+08:00,31.51,448.62,0.14,60.34,63
2022-08-11 17:00:00+08:00,29.69,248.72,0.11,71.7,63
2022-08-11 18:00:00+08:00,26.85,64.39,0.15,82.8,63
2022-08-11 19:00:00+08:00,24.09,0,-999,-999,63
2022-08-11 20:00:00+08:00,22.94,0,-999,-999,63
2022-08-11 21:00:00+08:00,22.07,0,-999,-999,63
2022-08-11 22:00:00+08:00,21.51,0,-999,-999,63
2022-08-11 23:00:00+08:00,21.22,0,-999,-999,63
2022-08-12 00:00:00+08:00,21,0,-999,-999,63
2022-08-12 01:00:00+08:00,20.62,0,-999,-999,63
2022-08-12 02:00:00+08:00,20.32,0,-999,-999,63
2022-08-12 03:00:00+08:00,20.25,0,-999,-999,63
2022-08-12 04:00:00+08:00,20.25,0,-999,-999,63
2022-08-12 05:00:00+08:00,20.55,13,0.11,87.83,63
2022-08-12 06:00:00+08:00,22.12,84.71,0.15,77.52,63
2022-08-12 07:00:00+08:00,24.37,198.38,0.14,66.2,63
2022-08-12 08:00:00+08:00,26.64,386.22,0.2,54.91,63
2022-08-12 09:00:00+08:00,28.28,417.87,0.02,44.06,63
2022-08-12 10:00:00+08:00,29.87,552.58,0.04,34.43,63
2022-08-12 11:00:00+08:00,31.29,626.69,0.06,27.59,63
2022-08-12 12:00:00+08:00,32.12,611.75,0.07,26,63
2022-08-12 13:00:00+08:00,32.58,628.38,0.07,30.52,63
2022-08-12 14:00:00+08:00,32.62,507.08,0.05,39.03,63
2022-08-12 15:00:00+08:00,32.26,433.51,0.14,49.41,63
2022-08-12 16:00:00+08:00,31.21,249.61,0.2,60.55,63
2022-08-12 17:00:00+08:00,29.1,147.95,0.13,71.92,63
2022-08-12 18:00:00+08:00,26.33,41.59,0.14,83.06,63
2022-08-12 19:00:00+08:00,24.08,0,-999,-999,63
2022-08-12 20:00:00+08:00,22.85,0,-999,-999,63
2022-08-12 21:00:00+08:00,22.07,0,-999,-999,63
2022-08-12 22:00:00+08:00,21.55,0,-999,-999,63
2022-08-12 23:00:00+08:00,21.16,0,-999,-999,63
2022-08-13 00:00:00+08:00,20.75,0,-999,-999,63
2022-08-13 01:00:00+08:00,20.32,0,-999,-999,63
2022-08-13 02:00:00+08:00,19.9,0,-999,-999,63
2022-08-13 03:00:00+08:00,19.55,0,-999,-999,63
2022-08-13 04:00:00+08:00,19.24,0,-999,-999,63
2022-08-13 05:00:00+08:00,19.05,13.62,0.12,87.93,63
2022-08-13 06:00:00+08:00,19.51,70.47,0.13,77.68,63
2022-08-13 07:00:00+08:00,20.89,164.53,0.13,66.36,63
2022-08-13 08:00:00+08:00,22.83,285.62,0.14,55.07,63
2022-08-13 09:00:00+08:00,25.36,428.09,0.14,44.24,63
2022-08-13 10:00:00+08:00,27.7,517.09,0.14,34.65,63
2022-08-13 11:00:00+08:00,29.94,570.57,0.14,27.87,63
2022-08-13 12:00:00+08:00,31.39,584.04,0.14,26.3,63
2022-08-13 13:00:00+08:00,31.63,595.88,0.14,30.8,63
2022-08-13 14:00:00+08:00,30.93,480.91,0.13,39.28,63
2022-08-13 15:00:00+08:00,29.92,401.52,0.14,49.64,63
2022-08-13 16:00:00+08:00,28.92,261.13,0.13,60.78,63
2022-08-13 17:00:00+08:00,27.33,129.9,0.12,72.14,63
2022-08-13 18:00:00+08:00,25.29,41.19,0.13,83.32,63
2022-08-13 19:00:00+08:00,23.44,0,-999,-999,63
2022-08-13 20:00:00+08:00,22.65,0,-999,-999,63
2022-08-13 21:00:00+08:00,22.01,0,-999,-999,63
2022-08-13 22:00:00+08:00,21.44,0,-999,-999,63
2022-08-13 23:00:00+08:00,20.99,0,-999,-999,63
2022-08-14 00:00:00+08:00,20.45,0,-999,-999,63
2022-08-14 01:00:00+08:00,20.23,0,-999,-999,63
2022-08-14 02:00:00+08:00,20.02,0,-999,-999,63
2022-08-14 03:00:00+08:00,19.81,0,-999,-999,63
2022-08-14 04:00:00+08:00,19.79,0,-999,-999,63
2022-08-14 05:00:00+08:00,19.22,7.7,0.08,88.03,63
2022-08-14 06:00:00+08:00,19.64,19.16,0.09,77.84,63
2022-08-14 07:00:00+08:00,19.9,33.12,0.1,66.52,63
2022-08-14 08:00:00+08:00,20.49,86.7,0.12,55.23,63
2022-08-14 09:00:00+08:00,21.1,152.94,0.13,44.42,63
2022-08-14 10:00:00+08:00,21.88,169.52,0.13,34.87,63
2022-08-14 11:00:00+08:00,22.37,139.84,0.13,28.14,63
2022-08-14 12:00:00+08:00,22.65,113.59,0.12,26.61,63
2022-08-14 13:00:00+08:00,22.87,92.77,0.12,31.09,63
2022-08-14 14:00:00+08:00,23.16,88.52,0.12,39.54,63
2022-08-14 15:00:00+08:00,23.39,69.51,0.12,49.88,63
2022-08-14 16:00:00+08:00,23.37,66.59,0.12,61.01,63
2022-08-14 17:00:00+08:00,22.99,26.65,0.09,72.37,63
2022-08-14 18:00:00+08:00,21.89,31.27,0.13,83.57,63
2022-08-14 19:00:00+08:00,20.6,0,-999,-999,63
2022-08-14 20:00:00+08:00,20.22,0,-999,-999,63
2022-08-14 21:00:00+08:00,20.1,0,-999,-999,63
2022-08-14 22:00:00+08:00,19.91,0,-999,-999,63
2022-08-14 23:00:00+08:00,19.65,0,-999,-999,63
2022-08-15 00:00:00+08:00,18.73,0,-999,-999,63
2022-08-15 01:00:00+08:00,18.11,0,-999,-999,63
2022-08-15 02:00:00+08:00,18.5,0,-999,-999,63
2022-08-15 03:00:00+08:00,18.58,0,-999,-999,63
2022-08-15 04:00:00+08:00,18.28,0,-999,-999,63
2022-08-15 05:00:00+08:00,18.3,10.62,0.09,88.13,63
2022-08-15 06:00:00+08:00,20.2,111.21,0.13,78,63
2022-08-15 07:00:00+08:00,22.73,254.28,0.13,66.67,63
2022-08-15 08:00:00+08:00,25.08,449.52,0.12,55.39,63
2022-08-15 09:00:00+08:00,27.17,569.88,0.12,44.61,63
2022-08-15 10:00:00+08:00,29.07,606.51,0.12,35.09,63
2022-08-15 11:00:00+08:00,30.44,779.47,0.13,28.41,63
2022-08-15 12:00:00+08:00,31.24,759.72,0.13,26.92,63
2022-08-15 13:00:00+08:00,31.58,728.2,0.13,31.38,63
2022-08-15 14:00:00+08:00,31.31,679.71,0.12,39.8,63
2022-08-15 15:00:00+08:00,30.58,486.98,0.12,50.12,63
2022-08-15 16:00:00+08:00,29.09,383.88,0.1,61.23,63
2022-08-15 17:00:00+08:00,27.28,201.22,0.14,72.6,63
2022-08-15 18:00:00+08:00,24.43,50,0.15,83.83,63
2022-08-15 19:00:00+08:00,21.2,0,-999,-999,63
2022-08-15 20:00:00+08:00,19.98,0,-999,-999,63
2022-08-15 21:00:00+08:00,19.26,0,-999,-999,63
2022-08-15 22:00:00+08:00,18.64,0,-999,-999,63
2022-08-15 23:00:00+08:00,17.62,0,-999,-999,63
2022-08-16 00:00:00+08:00,16.86,0,-999,-999,63
2022-08-16 01:00:00+08:00,16.22,0,-999,-999,63
2022-08-16 02:00:00+08:00,15.55,0,-999,-999,63
2022-08-16 03:00:00+08:00,14.88,0,-999,-999,63
2022-08-16 04:00:00+08:00,14.39,0,-999,-999,63
2022-08-16 05:00:00+08:00,14.34,15.41,0.12,88.23,63
2022-08-16 06:00:00+08:00,16.51,149.06,0.15,78.16,63
2022-08-16 07:00:00+08:00,19.46,336.44,0.11,66.83,63
2022-08-16 08:00:00+08:00,22.15,517.08,0.12,55.55,63
2022-08-16 09:00:00+08:00,24.55,662.02,0.12,44.79,63
2022-08-16 10:00:00+08:00,26.6,782.07,0.12,35.32,63
2022-08-16 11:00:00+08:00,28.17,859.86,0.12,28.7,63
2022-08-16 12:00:00+08:00,29.14,787.79,0.13,27.24,63
2022-08-16 13:00:00+08:00,29.64,754.84,0.13,31.68,63
2022-08-16 14:00:00+08:00,29.69,682.38,0.13,40.06,63
2022-08-16 15:00:00+08:00,29.43,521.05,0.12,50.36,63
2022-08-16 16:00:00+08:00,28.23,401.23,0.12,61.47,63
2022-08-16 17:00:00+08:00,26.44,226.8,0.14,72.84,63
2022-08-16 18:00:00+08:00,23.46,57.46,0.15,84.08,63
2022-08-16 19:00:00+08:00,20.33,0,-999,-999,63
2022-08-16 20:00:00+08:00,19.02,0,-999,-999,63
2022-08-16 21:00:00+08:00,18.05,0,-999,-999,63
2022-08-16 22:00:00+08:00,17.31,0,-999,-999,63
2022-08-16 23:00:00+08:00,16.69,0,-999,-999,63
2022-08-17 00:00:00+08:00,16.23,0,-999,-999,63
2022-08-17 01:00:00+08:00,15.97,0,-999,-999,63
2022-08-17 02:00:00+08:00,16.01,0,-999,-999,63
2022-08-17 03:00:00+08:00,16.33,0,-999,-999,63
2022-08-17 04:00:00+08:00,16.58,0,-999,-999,63
2022-08-17 05:00:00+08:00,16.61,11.31,0.11,88.33,63
2022-08-17 06:00:00+08:00,18.14,71.03,0.14,78.32,63
2022-08-17 07:00:00+08:00,21.34,106.24,0.12,66.98,63
2022-08-17 08:00:00+08:00,24.02,194.07,0.13,55.73,63
2022-08-17 09:00:00+08:00,25.87,305.27,0.14,44.98,63
2022-08-17 10:00:00+08:00,27.36,436.34,0.14,35.55,63
2022-08-17 11:00:00+08:00,28.52,415.38,0.14,28.98,63
